exp_key,RMSE_annual,RMSE_winter,R2_annual,R2_winter,Bias_annual,Bias_winter,n_preds,n_annual,n_winter,E_ZERO_RMSE_annual,Delta_vs_ZERO_annual,E_ZERO_RMSE_winter,Delta_vs_ZERO_winter
TL_CH_to_ISL_G1_Y1_seed4,2.0498986545140387,1.1421724861079634,0.36521804027090643,-0.2994133233953731,-0.8887001487756103,0.5672972188564017,2444,1164,1280,2.750572565450484,-0.700673910936445,1.2140721489408826,-0.07189966283291915
TL_CH_to_ISL_G1_Y1_seed5,2.7846094108218695,1.1661986959397719,-0.1713545478917724,-0.35465601575264016,-1.9060067230534716,-0.6005032108863816,2444,1164,1280,2.750572565450484,0.03403684537138574,1.2140721489408826,-0.04787345300111068
TL_CH_to_ISL_G1_Y1_seed6,2.580194134641588,1.0438588308314471,-0.005690996949160976,-0.08534414129729662,-1.604269612567736,-0.239709575031884,2444,1164,1280,2.750572565450484,-0.1703784308088956,1.2140721489408826,-0.1702133181094354
TL_CH_to_ISL_G1_Y1_seed7,2.6424752285450057,1.146496371375064,-0.05482798808478573,-0.3092702392404798,-1.7332272407217943,-0.5877711729845032,2444,1164,1280,2.750572565450484,-0.10809733690547807,1.2140721489408826,-0.06757577756581856
TL_CH_to_ISL_G1_Y1_seed8,2.0498986545140387,1.1421724861079634,0.36521804027090643,-0.2994133233953731,-0.8887001487756103,0.5672972188564017,2444,1164,1280,2.750572565450484,-0.700673910936445,1.2140721489408826,-0.07189966283291915
TL_CH_to_ISL_G1_Y1_seed9,2.380962277051752,1.015250477639619,0.1436233360591529,-0.026668723889681223,-1.3377712549980973,-0.16041736281476915,2444,1164,1280,2.750572565450484,-0.3696102883987318,1.2140721489408826,-0.1988216713012636
TL_CH_to_ISL_G1_Y20_seed1,1.7201434121690404,0.957889837652385,0.5530189534566521,0.08606552755488484,0.31633901340035636,-0.2233955769566819,2444,1164,1280,2.750572565450484,-1.0304291532814434,1.2140721489408826,-0.25618231128849756
TL_CH_to_ISL_G1_Y20_seed10,1.8111220716498835,1.0167770839454855,0.5044867848292436,-0.029758596490145228,0.8908816649741733,0.4238203251734376,2444,1164,1280,2.750572565450484,-0.9394504938006003,1.2140721489408826,-0.19729506499539706
TL_CH_to_ISL_G1_Y20_seed2,1.8031510759182694,0.9299517906098914,0.5088388294824968,0.13860013963029116,-0.34274316947791994,-0.1507995284628123,2444,1164,1280,2.750572565450484,-0.9474214895322144,1.2140721489408826,-0.28412035833099114
TL_CH_to_ISL_G1_Y20_seed3,1.8111220716498835,1.0167770839454855,0.5044867848292436,-0.029758596490145228,0.8908816649741733,0.4238203251734376,2444,1164,1280,2.750572565450484,-0.9394504938006003,1.2140721489408826,-0.19729506499539706
TL_CH_to_ISL_G1_Y20_seed4,1.9959209091396144,1.0027936786812373,0.39820794378953395,-0.0016294894103305868,-1.322814142811544,-0.43940647300332786,2444,1164,1280,2.750572565450484,-0.7546516563108694,1.2140721489408826,-0.2112784702596453
TL_CH_to_ISL_G1_Y20_seed5,1.589298505096752,0.8981179828489939,0.6184330551005872,0.19656506541579266,-0.5662962079713845,-0.38247492620721457,2444,1164,1280,2.750572565450484,-1.1612740603537317,1.2140721489408826,-0.31595416609188864
