stake,yr,d1,d2,d3,lat,lon,elevation,dw,rhow,ice_melt_spring,ds,rhos,ice_melt_fall,nswe_fall,bw_stratigraphic,bs_stratigraphic,ba_stratigraphic,bw_floating_date,bs_floating_date,ba_floating_date,swew,swes,snow_melt_fall,fall_elevation,RGIId
D09,2011,2010-10-11,2011-05-07,2011-10-21,64.5300527313192,-17.0094705181999,1579.7,5.29,493.0,,3.56666666666667,600.0,0.0,0.3815,2.61,-0.47,2.14,2.365,-0.0885,2.2765,2.60797,2.14,0.467969999999998,1576.7,RGI60-06.00477
D09,2012,2011-10-21,2012-05-07,2012-10-13,64.5300115171551,-17.0091911032045,1580.6157472387,4.59,507.0,,1.44,600.0,0.0,,2.329,-1.465,0.864,1.9475,-1.465,0.4825,2.32713,0.864,1.46313,1577.6157472387,RGI60-06.00477
D09,2013,2012-10-13,2013-05-05,2013-10-04,64.5300139573805,-17.0090864985339,1579.91,3.53,455.0,,1.84,600.0,0.0,0.1225,1.606,-0.502,1.104,1.606,-0.3795,1.2265,1.60615,1.104,0.50215,1576.91,RGI60-06.00477
D09,2014,2013-10-04,2014-05-05,2014-10-13,64.529974760293,-17.0092204721302,1581.16,3.85,473.0,,1.88,600.0,0.0,0.3395,1.822,-0.694,1.128,1.6995,-0.3545,1.345,1.82105,1.128,0.69305,1578.16,RGI60-06.00477
D09,2015,2014-10-13,2015-05-10,2015-10-24,64.529974760293,-17.0092204721302,1581.16,5.4,482.0,,4.2,600.0,0.0,0.245,2.604,-0.084,2.52,2.2645,0.161,2.4255,2.6028,2.52,0.0828000000000002,1578.16,RGI60-06.00477
D09,2016,2015-10-24,2016-05-06,2016-10-14,64.5301701830234,-17.0093030975851,1585.06,4.23,484.0,,1.99833333333333,600.0,0.0,0.3045,2.049,-0.85,1.199,1.804,-0.5455,1.2585,2.04732,1.199,0.848320000000002,1582.06,RGI60-06.00477
D09,2017,2016-10-14,2017-05-05,2017-10-25,64.5299759258461,-17.0092203868564,1585.41,4.64,519.0,,3.41,600.0,0.0,0.203,2.41,-0.364,2.046,2.1055,-0.161,1.9445,2.40816,2.046,0.36216,1582.41,RGI60-06.00477
D09,2018,2017-10-25,2018-05-11,2018-10-10,64.5299053033316,-17.009999929639,1586.9623518813,4.75,479.0,,3.02166666666667,600.0,0.0,0.266,2.27,-0.457,1.813,2.067,-0.191,1.876,2.27525,1.813,0.462249999999998,1583.9623518813,RGI60-06.00477
D09,2019,2018-10-10,2019-05-04,2019-10-20,64.5299711280003,-17.0099519279536,1587.63,4.62,490.0,,1.69,600.0,0.0,0.1435,2.2638,-1.2498,1.014,1.9978,-1.1063,0.8915,2.2638,1.014,1.2498,1584.63,RGI60-06.00477
D09,2020,2019-10-20,2020-05-02,2020-10-10,64.5297642300504,-17.0099032786501,1587.71,3.93,473.0,,2.17,600.0,0.0,0.2555,1.856,-0.554,1.302,1.7125,-0.2985,1.414,1.85889,1.302,0.55689,1584.71,RGI60-06.00477
D09,2021,2020-10-10,2021-05-05,2021-10-16,64.5297159934857,-17.0098471946228,1588.52,3.81,474.0,,1.17,600.0,,0.3325,1.806,-1.104,0.702,1.5505,-0.7715,0.779,1.80594,0.702,1.10394,1585.52,RGI60-06.00477
D09,2022,2021-10-16,2022-05-05,2022-10-18,64.5297254790532,-17.0100503484488,1589.07,4.59,486.0,,2.88,600.0,,0.28,2.23,-0.502,1.728,1.8975,-0.222,1.6755,2.23074,1.728,0.50274,1586.07,RGI60-06.00477
D12,1993,,1993-05-01,1993-09-28,64.4935460628849,-16.9164037265706,1652.0,5.24,454.198473282443,,5.03333333333333,600.0,,,2.38,0.64,3.02,2.38,0.64,3.02,2.38,3.02,-0.639999999999997,1649.0,RGI60-06.00477
D12,1998,,1998-05-02,1998-09-26,64.4829206666663,-17.0002283333333,1655.0,3.53,430.594900849858,,1.99,600.0,,0.119,1.52,-0.326,1.194,1.52,-0.207,1.313,1.52,1.194,0.325999999999999,1652.0,RGI60-06.00475
D12,1999,1998-09-26,1999-05-06,1999-09-22,64.4825999999997,-17.0004499999999,1654.0,3.93,449.618320610687,,2.42,600.0,,0.21,1.767,-0.315,1.452,1.648,-0.105,1.543,1.767,1.452,0.315,1651.0,RGI60-06.00475
D12,2000,1999-09-22,2000-05-02,2000-09-14,64.482833333333,-17.0,1654.0,5.26041666666667,480.0,,3.53166666666667,600.0,,0.0525,2.525,-0.406,2.119,2.315,-0.3535,1.9615,2.525,2.119,0.405999999999999,1651.0,RGI60-06.00475
D12,2001,2000-09-14,2001-04-25,2001-09-17,64.482933333333,-17.0005750000001,1650.0,3.78,483.068783068783,,2.79,600.0,,0.084,1.826,-0.152,1.674,1.7735,-0.068,1.7055,1.826,1.674,0.152,1647.0,RGI60-06.00475
D12,2002,2001-09-17,2002-05-10,2002-09-13,64.483025482752,-17.001449334852,1653.6,5.27,482.542694497154,,3.86,600.0,,,2.543,-0.227,2.316,2.459,-0.227,2.232,2.543,2.316,0.227000000000002,1650.6,RGI60-06.00475
D12,2003,2002-09-13,2003-05-09,2003-09-28,64.4828948633561,-17.0008426947641,1650.0,5.18,500.0,,2.7,600.0,,0.133,2.59,-0.97,1.62,2.59,-0.837,1.753,2.59,1.62,0.97,1647.0,RGI60-06.00475
D12,2004,2003-09-28,2004-05-01,2004-09-27,64.4828212856075,-17.0010194205269,1650.28,4.5,480.444444444445,,2.08666666666667,600.0,,0.245,2.162,-0.91,1.252,2.029,-0.665,1.364,2.162,1.252,0.910000000000001,1647.28,RGI60-06.00475
D12,2005,2004-09-27,2005-05-09,2005-10-03,64.4831385432538,-17.0021052087444,1646.725,4.03,486.104218362283,,1.50166666666667,600.0,0.0,0.2625,1.959,-1.058,0.901,1.714,-0.7955,0.9185,1.959,0.901000000000002,1.058,1643.725,RGI60-06.00475
D12,2006,2005-10-03,2006-05-07,2006-09-23,64.4832005161468,-17.0022074104419,1648.2,5.21,473.0,,3.69833333333333,600.0,0.0,0.07,2.469,-0.25,2.219,2.2065,-0.18,2.0265,2.46433,2.219,0.245330000000002,1645.2,RGI60-06.00475
D12,2007,2006-09-23,2007-05-09,2007-10-10,64.4831751276568,-17.0022542161183,1648.68,5.12,484.0,,3.85,600.0,0.0,0.175,2.48,-0.17,2.31,2.41,0.0049999999999999,2.415,2.47808,2.31,0.16808,1645.68,RGI60-06.00475
D12,2008,2007-10-10,2008-05-05,2008-09-30,64.4831329366154,-17.0023193155408,1650.13,5.23,488.0,,3.55833333333333,600.0,0.0,0.2625,2.553,-0.418,2.135,2.378,-0.1555,2.2225,2.55224,2.135,0.417240000000002,1647.13,RGI60-06.00475
D12,2009,2008-09-30,2009-05-16,2009-10-15,64.4831262642832,-17.0022577974011,1648.72,5.66,470.0,,3.93,600.0,0.0,0.392,2.659,-0.301,2.358,2.3965,0.091,2.4875,2.6602,2.358,0.3022,1645.72,RGI60-06.00475
D12,2010,2009-10-15,2010-05-08,2010-10-08,64.4831605009933,-17.0021753861984,1648.01,3.25,482.0,,,,0.114,0.1645,1.568,-1.682,-0.114,1.176,-1.5175,-0.3415,1.5665,,,1645.01,RGI60-06.00475
D12,2011,2010-10-08,2011-05-07,2011-10-21,64.4831568391049,-17.0023017498186,1647.57,5.47,451.0,,2.85833333333333,600.0,0.0,0.546,2.465,-0.75,1.715,2.3005,-0.204,2.0965,2.46697,1.715,0.751970000000002,1644.57,RGI60-06.00475
D12,2012,2011-10-21,2012-05-07,2012-10-10,64.4830828847458,-17.0023015518377,1647.73182988714,5.57,496.0,,2.67166666666667,600.0,0.0,0.287,2.765,-1.162,1.603,2.219,-0.875,1.344,2.76272,1.603,1.15972,1644.73182988714,RGI60-06.00475
D12,2013,2012-10-10,2013-05-05,2013-10-03,64.4830744156635,-17.0022530662946,1646.07,3.67,453.0,,2.19,600.0,0.0,0.14,1.664,-0.35,1.314,1.377,-0.21,1.167,1.66251,1.314,0.34851,1643.07,RGI60-06.00475
D12,2014,2013-10-03,2014-05-05,2014-10-13,64.4830560408318,-17.0023403488789,1646.75,4.12,492.0,,2.64,600.0,0.0,0.385,1.983,-0.399,1.584,1.843,-0.014,1.829,2.02704,1.584,0.44304,1643.75,RGI60-06.00475
D12,2015,2014-10-13,2015-05-09,2015-10-24,64.4830560408318,-17.0023403488789,1646.75,6.28,461.0,,5.40666666666667,600.0,0.0,0.231,2.896,0.348,3.244,2.511,0.579,3.09,2.89508,3.244,-0.348920000000002,1643.75,RGI60-06.00475
D12,2016,2015-10-24,2016-05-06,2016-10-14,64.4827851827431,-17.0023797584979,1649.63,4.69,475.0,,3.24,600.0,0.0,0.315,2.228,-0.284,1.944,1.997,0.031,2.028,2.22775,1.944,0.28375,1646.63,RGI60-06.00475
D12,2017,2016-10-14,2017-05-05,2017-10-25,64.4829631640953,-17.0024926010681,1650.0,5.36,505.0,,4.06666666666667,600.0,0.0,0.294,2.704,-0.264,2.44,2.389,0.03,2.419,2.7068,2.44,0.266799999999999,1647.0,RGI60-06.00475
D12,2018,2017-10-25,2018-05-11,2018-10-10,64.482956954089,-17.0029732547514,1651.0083891757,4.89,467.0,,3.25666666666667,600.0,0.0,0.3045,2.284,-0.33,1.954,1.99,-0.0255,1.9645,2.28363,1.954,0.329629999999998,1648.0083891757,RGI60-06.00475
D12,2019,2018-10-10,2019-05-04,2019-10-20,64.4828927963889,-17.0029530277634,1651.24,4.6,478.0,,1.92,600.0,0.0,0.259,2.1988,-1.0468,1.152,1.8943,-0.7878,1.1065,2.1988,1.152,1.0468,1648.24,RGI60-06.00475
D12,2020,2019-10-20,2020-05-02,2020-10-10,64.4828699555465,-17.0029694745793,1650.6,4.67,472.0,,3.31,600.0,0.0,0.3325,2.203,-0.217,1.986,1.944,0.1155,2.0595,2.20424,1.986,0.21824,1647.6,RGI60-06.00475
D12,2021,2020-10-10,2021-05-05,2021-10-16,64.4828597845728,-17.0029673066953,1650.55,4.56,464.0,,2.09,600.0,,0.364,2.114,-0.86,1.254,1.7815,-0.496,1.2855,2.11584,1.254,0.861839999999999,1647.55,RGI60-06.00475
D12,2022,2021-10-16,2022-05-06,2022-10-18,64.4828476446821,-17.003044559826,1651.34,5.26,485.0,,3.54,600.0,,0.203,2.553,-0.429,2.124,2.189,-0.226,1.963,2.5511,2.124,0.4271,1648.34,RGI60-06.00475
E01,1996,,1996-05-04,1996-10-01,64.6814999999996,-15.5566666666667,790.0,1.49,513.422818791946,,,,4.28,0.0,0.765,-5.045,-4.28,0.765,-5.045,-4.28,0.765,,,787.0,RGI60-06.00472
E01,1997,1996-10-01,1997-05-19,1997-10-19,64.6814919961494,-15.5569161617743,784.6,0.71,464.788732394366,,,,4.302,0.1995,0.33,-4.632,-4.302,0.33,-4.4325,-4.1025,0.33,,,781.6,RGI60-06.00472
E01,1998,1997-10-19,1998-05-04,,64.6818151666664,-15.5558725,778.0,0.68,470.588235294118,,,,,0.0875,0.32,,,0.1205,,,0.32,,,775.0,RGI60-06.00472
E01,1999,,1999-05-05,1999-11-08,64.681583333333,-15.5568499999999,776.0,1.36,531.617647058824,,,,4.32,0.0,0.723,-5.043,-4.32,0.6355,-5.043,-4.4075,0.723000000000001,,,773.0,RGI60-06.00472
E01,2000,1999-11-08,2000-05-03,2000-10-07,64.6816666666664,-15.5571666666667,772.0,0.549532710280374,535.0,,,,4.797,0.0,0.294,-5.091,-4.797,0.294,-5.091,-4.797,0.294,,,769.0,RGI60-06.00472
E01,2001,2000-10-07,2001-04-27,2001-09-18,64.6813166666663,-15.5570500000001,767.0,2.68,504.10447761194,,,,1.908,0.0,1.351,-3.259,-1.908,1.351,-3.259,-1.908,1.351,,,764.0,RGI60-06.00472
E01,2002,2001-09-18,2002-05-07,,64.6812993290185,-15.5572060787803,769.3,0.57,536.842105263158,,,,,0.0,0.306,,,0.306,,,0.306,,,766.3,RGI60-06.00472
E01,2003,,2003-05-05,2003-09-30,64.6918324811823,-15.5568334806606,732.0,0.01,300.0,,,,5.184,0.0,0.003,-5.187,-5.184,0.003,-5.187,-5.184,0.003,,,729.0,RGI60-06.00472
E01,2004,2003-09-30,2004-04-29,2004-09-27,64.6918744268774,-15.5568146837528,728.02,0.15,600.0,,,,4.923,0.0,0.09,-5.013,-4.923,0.09,-5.013,-4.923,0.09,,,725.02,RGI60-06.00472
E01,2005,2004-09-27,2005-05-08,2005-10-05,64.6918824259434,-15.5567628715497,719.79,0.1,700.0,,,,4.86,0.0595,0.07,-4.93,-4.86,0.07,-4.8705,-4.8005,0.07,,,716.79,RGI60-06.00472
E01,2006,2005-10-05,2006-05-05,2006-09-27,64.6918855262052,-15.5567282646219,717.16,0.2,750.0,,,,6.0,,0.15,-6.15,-6.0,0.0905,-6.15,-6.0595,0.15,,,714.16,RGI60-06.00472
E01,2007,2006-09-27,2007-05-04,2007-10-08,64.691897352545,-15.5567307460558,710.74,0.15,0.0,,,,4.65,0.035,0.1,-4.75,-4.65,0.1,-4.715,-4.615,0.0,,,707.74,RGI60-06.00472
E01,2008,2007-10-08,2008-05-04,2008-09-27,64.6919155944922,-15.55680797061,707.2,0.75,407.0,,,,5.175,0.0,0.305,-5.48,-5.175,0.27,-5.48,-5.21,0.30525,,,704.2,RGI60-06.00472
E01,2009,2008-09-27,2009-05-15,2009-10-13,64.6919374380473,-15.5567970024678,700.06,0.53,640.0,,,,4.329,0.0175,0.34,-4.669,-4.329,0.34,-4.6515,-4.3115,0.3392,,,697.06,RGI60-06.00472
E01,2010,2009-10-13,2010-05-07,2010-10-07,64.6919259699851,-15.5567944753639,695.29,0.35,0.0,,,,5.958,0.0,0.233,-6.191,-5.958,0.2155,-6.191,-5.9755,0.0,,,692.29,RGI60-06.00472
E01,2011,2010-10-07,2011-05-04,2011-10-20,64.6919123994282,-15.5567980929943,687.22,0.15,740.0,,,,4.54,0.035,0.11,-4.65,-4.54,0.11,-4.615,-4.505,0.111,,,684.22,RGI60-06.00472
E01,2012,2011-10-20,2012-05-09,2012-10-08,64.6919257010281,-15.5568175975178,683.486624037346,0.38,783.0,,,,5.058,0.035,0.298,-5.356,-5.058,0.263,-5.321,-5.058,0.29754,,,680.486624037346,RGI60-06.00472
E01,2013,2012-10-08,2013-05-07,2013-10-02,64.6908758234772,-15.5582704314377,685.45,1.47,556.0,,,,4.455,0.0,0.817,-5.272,-4.455,0.782,-5.272,-4.49,0.81732,,,682.45,RGI60-06.00472
E01,2014,2013-10-02,2014-05-07,2014-10-11,64.6909110102832,-15.5583847445214,681.02,1.53,600.0,,,,5.022,0.0,0.917,-5.939,-5.022,0.917,-5.939,-5.022,0.918,,,678.02,RGI60-06.00472
E01,2015,2014-10-11,2015-05-12,2015-10-23,64.6909110102832,-15.5583847445214,681.02,1.55,552.0,,,,3.42,0.035,0.855,-4.275,-3.42,0.855,-4.24,-3.385,0.8556,,,678.02,RGI60-06.00472
E01,2016,2015-10-23,2016-05-08,2016-10-10,64.6843643524387,-15.5682713685989,702.98,2.14,517.0,,,,3.96,0.0,1.11,-5.07,-3.96,1.075,-5.07,-3.995,1.10638,,,699.98,RGI60-06.00472
E01,2017,2016-10-10,2017-05-04,2017-10-24,64.6844178365049,-15.5682534594453,696.19,0.3,674.0,,,,5.391,0.0,0.2,-5.591,-5.391,0.2,-5.591,-5.391,0.2022,,,693.19,RGI60-06.00472
E01,2018,2017-10-24,2018-05-08,2018-10-09,64.6770947843435,-15.5811534391151,771.01145786689,1.59,615.0,,,,4.347,0.0455,0.98,-5.327,-4.347,0.98,-5.2815,-4.3015,0.97785,,,768.01145786689,RGI60-06.00472
E01,2019,2018-10-09,2019-05-02,2019-10-19,64.6771485559866,-15.5810610973162,766.21,0.1,550.0,,,,5.234,0.0,0.055,-5.289,-5.234,0.0095,-5.289,-5.2795,0.055,,,763.21,RGI60-06.00472
E01,2020,2019-10-19,2020-04-29,2020-10-08,64.6772693017449,-15.5807515234843,762.46,0.96,567.0,,,,5.508,0.035,0.55,-6.058,-5.508,0.55,-6.023,-5.473,0.54432,,,759.46,RGI60-06.00472
E01,2021,2020-10-08,2021-05-02,2021-10-15,64.6772468803158,-15.5809662276086,760.24,1.14,570.0,,,,-5.45,0.014,0.65,-6.104,-5.454,0.615,-6.09,-5.475,0.6498,,,757.24,RGI60-06.00472
E01,2022,2021-10-15,2022-05-04,2022-10-17,64.6773953666948,-15.5804737890917,754.85,1.79,570.0,,,,-4.65,0.0175,1.02,-5.673,-4.653,1.006,-5.6555,-4.6495,1.0203,,,751.85,RGI60-06.00472
E02,1996,,1996-05-04,1996-10-01,64.6516666666664,-15.6003333333333,970.0,3.55,535.211267605634,,,,2.115,0.0,1.9,-4.015,-2.115,1.9,-4.015,-2.115,1.9,,,967.0,RGI60-06.00472
E02,1997,1996-10-01,1997-05-19,1997-10-19,64.651905982724,-15.5994115857861,964.0,1.38,449.275362318841,,,,3.645,0.105,0.62,-4.265,-3.645,0.62,-4.16,-3.54,0.620000000000001,,,961.0,RGI60-06.00472
E02,1998,1997-10-19,1998-05-04,1998-10-19,64.651363333333,-15.5998286666666,965.0,1.17,548.717948717949,,,,2.5,0.175,0.642,-3.142,-2.5,0.537,-2.967,-2.43,0.642,,,962.0,RGI60-06.00472
E02,1999,1998-10-19,1999-05-05,,64.6517666666663,-15.5997,968.0,1.33,498.496240601504,,,,,,0.663,,,0.488,,,0.663,,,965.0,RGI60-06.00472
E02,2000,,2000-05-03,2000-10-07,64.651833333333,-15.5998333333333,965.0,1.25088339222615,566.0,,,,3.663,0.0,0.708,-4.371,-3.663,0.708,-4.371,-3.663,0.708000000000001,,,962.0,RGI60-06.00472
E02,2001,2000-10-07,2001-04-27,2001-09-18,64.6517166666663,-15.6001666666667,965.0,3.63,502.479338842975,,,,0.711,0.0,1.824,-2.535,-0.711,1.824,-2.535,-0.711,1.824,,,962.0,RGI60-06.00472
E02,2002,2001-09-18,2002-05-07,2002-11-08,64.6515866219313,-15.6001936835076,969.0,1.46,546.575342465753,,,,5.64,0.2625,0.798,-6.441,-5.64,0.798,-6.1785,-5.3775,0.797999999999999,,,966.0,RGI60-06.00472
E02,2003,2002-11-08,2003-05-05,2003-09-30,64.651641209396,-15.6001281275704,966.0,2.68,300.0,,,,3.312,0.0525,0.804,-4.116,-3.312,0.5415,-4.0635,-3.522,0.804,,,963.0,RGI60-06.00472
E02,2004,2003-09-30,2004-04-29,2004-09-27,64.6521767083456,-15.5998540875655,964.85,1.1,550.0,,,,3.735,0.0,0.826,-4.561,-3.735,0.7735,-4.561,-3.7875,0.605,,,961.85,RGI60-06.00472
E02,2005,2004-09-27,2005-05-08,2005-10-05,64.6524783389282,-15.5996466549206,958.265,0.45,388.888888888889,,,,4.645,0.175,0.175,-4.82,-4.645,0.175,-4.645,-4.47,0.175,,,955.265,RGI60-06.00472
E02,2006,2005-10-05,2006-05-05,,64.6522654759116,-15.599698960311,959.88,1.91,450.0,,,600.0,,,0.853,,,0.678,,,0.8595,,,956.88,RGI60-06.00472
E02,2007,,2007-05-04,2007-10-08,64.6523265133185,-15.5997202150641,957.26,1.23,550.0,,,,2.646,0.035,0.677,-3.323,-2.646,0.677,-3.288,-2.611,0.6765,,,954.26,RGI60-06.00472
E02,2008,2007-10-08,2008-05-04,2008-09-27,64.6522362884558,-15.5996642742279,954.63,2.34,519.0,,,,3.033,0.0,1.216,-4.249,-3.033,1.181,-4.249,-3.068,1.21446,,,951.63,RGI60-06.00472
E02,2009,2008-09-27,2009-05-15,2009-10-13,64.6522070068423,-15.5997851043906,957.16,2.98,618.0,,,,1.377,0.0525,1.842,-3.219,-1.377,1.842,-3.1665,-1.3245,1.84164,,,954.16,RGI60-06.00472
E02,2010,2009-10-13,2010-05-07,2010-10-07,64.652175873289,-15.5996154872711,958.11,2.52,572.0,,,,3.132,0.0,1.7,-4.832,-3.132,1.6475,-4.832,-3.1845,1.44144,,,955.11,RGI60-06.00472
E02,2011,2010-10-07,2011-05-04,2011-10-20,64.6522334737642,-15.5996824416306,955.78,2.03,655.7,,,,1.269,0.1575,1.331,-2.6,-1.269,1.331,-2.4425,-1.1115,1.331071,,,952.78,RGI60-06.00472
E02,2012,2011-10-20,2012-05-09,2012-10-08,64.6522944282399,-15.5994976942338,954.955151923306,1.65,603.0,,,,2.583,0.245,0.995,-3.578,-2.583,0.8375,-3.333,-2.4955,0.99495,,,951.955151923306,RGI60-06.00472
E02,2013,2012-10-08,2013-05-07,2013-10-02,64.6522499876548,-15.5996156087277,954.33,3.02,504.0,,,,2.124,0.014,1.522,-3.646,-2.124,1.277,-3.632,-2.355,1.52208,,,951.33,RGI60-06.00472
E02,2014,2013-10-02,2014-05-07,2014-10-11,64.6521722683322,-15.5996188741247,955.25,3.72,563.0,,,,1.863,0.042,2.09,-3.953,-1.863,2.076,-3.911,-1.835,2.09436,,,952.25,RGI60-06.00472
E02,2015,2014-10-11,2015-05-12,2015-10-23,64.6521722683322,-15.5996188741247,955.25,3.19,513.0,,,,0.738,0.035,1.637,-2.375,-0.738,1.595,-2.34,-0.745,1.63647,,,952.25,RGI60-06.00472
E02,2016,2015-10-23,2016-05-08,2016-10-10,64.6522445512523,-15.599633057579,955.22,2.96,518.0,,,,2.736,0.0,1.533,-4.269,-2.736,1.498,-4.269,-2.771,1.53328,,,952.22,RGI60-06.00472
E02,2017,2016-10-10,2017-05-04,2017-10-24,64.6521218815501,-15.5996893327366,953.88,1.52,577.0,,,,2.468,0.035,0.878,-3.346,-2.468,0.878,-3.311,-2.433,0.87704,,,950.88,RGI60-06.00472
E02,2018,2017-10-24,2018-05-08,2018-10-09,64.6521348123334,-15.599728428793,953.69168458414,2.37,569.0,,,,2.342,0.0525,1.348,-3.69,-2.342,1.313,-3.6375,-2.3245,1.34853,,,950.69168458414,RGI60-06.00472
E02,2019,2018-10-09,2019-05-02,2019-10-19,64.6520853206101,-15.5997555396357,952.32,1.9,541.0,,,,2.2881,0.035,1.0279,-3.316,-2.2881,0.9754,-3.281,-2.3056,1.0279,,,949.32,RGI60-06.00472
E02,2020,2019-10-19,2020-04-29,2020-10-08,64.652041235642,-15.5997954468442,952.52,1.5,579.0,,,,3.789,0.0525,0.87,-4.659,-3.789,0.835,-4.6065,-3.7715,0.8685,,,949.52,RGI60-06.00472
E02,2021,2020-10-08,2021-05-02,2021-10-15,64.6520677747497,-15.5999333660269,951.77,2.83,514.0,,,,-3.21,0.1575,1.454,-4.667,-3.213,1.4015,-4.5095,-3.108,1.45462,,,948.77,RGI60-06.00472
E02,2022,2021-10-15,2022-05-04,2022-10-17,64.6520580390249,-15.6000525786126,949.66,1.93,568.0,,,,-3.16,0.07,1.096,-4.255,-3.159,0.9385,-4.185,-3.2465,1.09624,,,946.66,RGI60-06.00472
E03,1996,,1996-05-04,1996-10-01,64.610833333333,-15.6151666666666,1200.0,7.24,525.552486187845,,3.46666666666667,600.0,,0.035,3.805,-1.725,2.08,3.805,-1.69,2.115,3.805,2.08,1.725,1197.0,RGI60-06.00472
E03,1997,1996-10-01,1997-05-19,1997-09-20,64.6109646698308,-15.6151819532935,1195.1,3.93,470.737913486005,,,,0.768,0.0735,1.85,-2.618,-0.768,1.815,-2.5445,-0.7295,1.85,,,1192.1,RGI60-06.00472
E03,1998,1997-09-20,1998-05-04,1998-09-26,64.6104904999997,-15.6140039999999,1195.0,3.62,508.011049723757,,,,0.917,0.119,1.839,-2.756,-0.917,1.7655,-2.637,-0.8715,1.839,,,1192.0,RGI60-06.00472
E03,1999,1998-09-26,1999-05-05,1999-09-22,64.610483333333,-15.6146666666667,1199.0,4.54,475.330396475771,,1.58,600.0,,0.315,2.158,-1.21,0.948,2.039,-0.895,1.144,2.158,0.948,1.21,1196.0,RGI60-06.00472
E03,2000,1999-09-22,2000-05-03,2000-09-14,64.610833333333,-15.6146666666667,1194.0,3.01764705882353,510.0,,,,0.325,0.0,1.539,-1.864,-0.325,1.224,-1.864,-0.64,1.539,,,1191.0,RGI60-06.00472
E03,2001,2000-09-14,2001-04-27,2001-09-18,64.6106166666664,-15.6144166666667,1196.0,5.49,478.870673952641,,2.52,600.0,,0.0,2.629,-1.117,1.512,2.629,-1.117,1.512,2.629,1.512,1.117,1193.0,RGI60-06.00472
E03,2002,2001-09-18,2002-05-07,2002-09-14,64.6104091520261,-15.6146872102757,1195.8,3.44,550.0,,2.00833333333333,600.0,,0.0,1.892,-1.497,1.205,1.892,-1.497,1.205,1.892,1.205,0.687000000000002,1192.8,RGI60-06.00472
E03,2003,2002-09-14,2003-05-05,2003-09-29,64.610487094793,-15.6150106877306,1195.0,6.45892857142857,560.0,,,,0.224,0.0805,3.617,-3.841,-0.224,3.617,-3.7605,-0.1435,3.617,,,1192.0,RGI60-06.00472
E03,2004,2003-09-29,2004-04-29,2004-09-27,64.6104359344431,-15.6150363886178,1196.89,4.399,498.522391452603,,0.493333333333333,600.0,,0.0945,2.193,-1.897,0.296,2.1125,-1.8025,0.31,2.193,0.296,1.897,1193.89,RGI60-06.00472
E03,2005,2004-09-27,2005-05-08,2005-10-05,64.6104427709194,-15.6150426495937,1192.78,3.4,490.0,,,,1.071,0.252,1.666,-2.737,-1.071,1.5715,-2.485,-0.9135,1.666,,,1189.78,RGI60-06.00472
E03,2006,2005-10-05,2006-05-05,2006-09-27,64.6104781658479,-15.6152476895602,1193.73,4.89,549.0,,0.775,600.0,0.0,0.0525,2.683,-2.218,0.465,2.431,-2.1655,0.2655,2.68461,0.465,2.21961,1190.73,RGI60-06.00472
E03,2007,2006-09-27,2007-05-04,2007-10-08,64.610809602923,-15.6151600684976,1190.47,4.17,549.0,,1.67,600.0,0.0,0.035,2.69,-1.688,1.002,2.6375,-1.653,0.9845,2.28933,1.002,1.28733,1187.47,RGI60-06.00472
E03,2008,2007-10-08,2008-05-04,2008-09-27,64.610819341281,-15.6152007031828,1191.5,4.82,485.0,,0.333333333333333,600.0,0.0,0.0,2.336,-2.136,0.2,2.301,-2.136,0.165,2.3377,0.2,2.1377,1188.5,RGI60-06.00472
E03,2009,2008-09-27,2009-05-15,2009-10-13,64.6108401291748,-15.6152374474479,1189.43,4.61,528.0,,0.6,600.0,0.0,0.21,2.432,-2.072,0.36,2.432,-1.862,0.57,2.43408,0.36,2.07408,1186.43,RGI60-06.00472
E03,2010,2009-10-13,2010-05-07,2010-10-07,64.610815747196,-15.6150483977575,1188.59,3.98,519.0,,,,0.666,0.105,2.06,-2.726,-0.666,1.85,-2.621,-0.771,2.06562,,,1185.59,RGI60-06.00472
E03,2011,2010-10-07,2011-05-04,2011-10-20,64.6107764285313,-15.6151550029805,1187.11,4.39,565.0,,3.035,600.0,0.0,0.175,2.481,-0.66,1.821,2.376,-0.485,1.891,2.48035,1.821,0.65935,1184.11,RGI60-06.00472
E03,2012,2011-10-20,2012-05-09,2012-10-08,64.6111336893979,-15.6151629239859,1185.95120628783,3.77,563.0,,,,0.085,0.3465,2.12,-2.205,-0.085,1.945,-1.8585,0.0865,2.12251,,,1182.95120628783,RGI60-06.00472
E03,2013,2012-10-08,2013-05-07,2013-10-02,64.6111084606925,-15.6152416144887,1187.71,5.62,519.0,,1.5,600.0,0.0,0.1225,2.92,-2.02,0.9,2.5735,-1.8975,0.676,2.91678,0.9,2.01678,1184.71,RGI60-06.00472
E03,2014,2013-10-02,2014-05-07,2014-10-11,64.6111230507248,-15.6151456285006,1188.42,5.11,491.0,,1.1,600.0,0.0,0.1225,2.51,-1.85,0.66,2.3875,-1.7275,0.66,2.50901,0.66,1.84901,1185.42,RGI60-06.00472
E03,2015,2014-10-11,2015-05-12,2015-10-23,64.6111230507248,-15.6151456285006,1188.42,5.6,472.8,,3.13,600.0,0.0,0.07,2.648,-0.77,1.878,2.5255,-0.7,1.8255,2.64768,1.878,0.76968,1185.42,RGI60-06.00472
