stake,yr,d1,d2,d3,lat,lon,elevation,dw,rhow,ice_melt_spring,ds,rhos,ice_melt_fall,nswe_fall,bw_stratigraphic,bs_stratigraphic,ba_stratigraphic,bw_floating_date,bs_floating_date,ba_floating_date,swew,swes,snow_melt_fall,fall_elevation
L01,1997,,1997-04-28,1997-10-12,64.4950991666667,-20.431969833333,538.154990237845,0.85,494.0,,,,5.75,,0.42,-6.17,-5.75,0.42,-6.17,-5.75,0.4199,,,535.154990237845
L01,1998,1997-10-12,1998-04-17,1998-09-16,64.4927799999997,-20.43633,490.0,0.6,490.0,,,,7.03,0.0,0.29,-7.32,-7.03,0.29,-7.32,-7.03,0.294,,,487.0
L01,1999,1998-09-16,1999-04-22,1999-09-28,64.4938199999996,-20.43648,505.0,3.05,547.0,,,,4.95,0.0,1.669,-6.619,-4.95,1.669,-6.619,-4.95,1.66835,,,502.0
L01,2000,1999-09-28,2000-04-27,2000-10-04,64.4934299999996,-20.4362199999999,490.0,2.6,508.0,,,,5.535,0.0525,1.32,-6.855,-5.535,1.32,-6.8025,-5.4825,1.3208,,,487.0
L01,2001,2000-10-04,2001-04-19,2001-10-05,64.4938199999996,-20.4364699999999,485.0,1.59,591.194968553459,,,,6.309,0.0,0.937,-7.246,-6.309,0.8845,-7.246,-6.3615,0.94,,,482.0
L01,2002,2001-10-05,2002-04-26,2002-10-31,64.4943599999997,-20.43561,486.0,1.69,604.891656804734,,,,7.371,0.0,1.022,-8.393,-7.371,1.022,-8.393,-7.371,1.0222669,,,483.0
L01,2003,2002-10-31,2003-04-24,2003-10-23,64.5032099999997,-20.46519,500.0,0.2,500.0,,,,7.992,0.0,0.1,-8.092,-7.992,0.1,-8.092,-7.992,0.1,,,497.0
L01,2004,2003-10-23,2004-05-09,2004-10-22,64.5040699999996,-20.4632000000001,514.0,0.1,600.0,,,,8.469,0.0,0.06,-8.529,-8.469,0.06,-8.529,-8.469,0.06,,,511.0
L01,2005,2004-10-22,2005-04-22,2005-10-13,64.5040199999996,-20.46323,502.0,1.0,579.0,,,,6.399,0.0875,0.579,-6.978,-6.399,0.579,-6.8905,-6.3115,0.579,,,499.0
L01,2006,2005-10-13,2006-05-16,2006-11-21,64.5040399999996,-20.4631600000001,498.0,2.1,559.0,,,,7.178,0.4725,0.325,-7.503,-7.178,0.2375,-7.0305,-6.793,1.1739,,,495.0
L01,2007,2006-11-21,2007-04-29,2007-11-08,64.5067499999997,-20.46371,522.0,0.6,680.0,,,,7.617,,0.407,-8.024,-7.617,-0.0655,-8.024,-8.0895,0.408,,,519.0
L01,2008,2007-11-08,2008-04-19,2008-11-21,64.5105599999996,-20.4578800000001,579.0,1.69,526.0,,,,7.056,,0.889,-7.945,-7.056,0.889,-7.945,-7.056,0.88894,,,576.0
L01,2009,2008-11-21,2009-04-19,2009-10-21,64.5105799999996,-20.4579900000001,571.0,0.66,725.5,,,,6.372,0.0,0.479,-6.851,-6.372,0.479,-6.851,-6.372,0.47883,,,568.0
L01,2010,2009-10-21,2010-04-17,2010-11-24,64.5106349999997,-20.457781,565.0,0.11,222.0,,,,8.172,0.0,0.024,-8.196,-8.172,0.024,-8.196,-8.172,0.02442,,,562.0
L01,2011,2010-11-24,2011-04-18,2011-09-30,64.5106889999997,-20.457951,555.0,1.19,572.0,,,,5.49,0.0,0.681,-6.171,-5.49,0.681,-6.171,-5.49,0.68068,,,552.0
L01,2012,2011-09-30,2012-04-25,2012-10-01,64.5106119999997,-20.457878,549.0,1.36,480.0,,,,6.042,0.0,0.648,-6.69,-6.042,0.648,-6.69,-6.042,0.6528,,,546.0
L01,2013,2012-10-01,2013-04-23,2013-10-30,64.5106119999997,-20.457878,549.0,0.4,330.0,,,,5.068,0.0,0.133,-5.201,-5.068,0.133,-5.201,-5.068,0.132,,,546.0
L01,2014,2013-10-30,2014-04-30,2014-10-24,64.5139689999996,-20.4506400000001,591.0,0.69,730.0,,,,6.021,0.035,0.504,-6.525,-6.021,0.504,-6.49,-5.986,0.5037,,,588.0
L01,2015,2014-10-24,2015-04-29,2015-10-19,64.5141829999996,-20.450462,589.0,2.53,486.0,,,,3.69,0.0,1.23,-4.92,-3.69,1.195,-4.92,-3.725,1.22958,,,586.0
L01,2016,2015-10-19,2016-04-26,2016-11-04,64.5141139999997,-20.450483,583.0,1.34,548.0,,,,7.461,0.00245,0.734,-8.195,-7.461,0.734,-8.19255,-7.45855,0.73432,,,580.0
L01,2017,2016-11-04,2017-04-26,2017-10-21,64.5141679999996,-20.4504340000001,577.0,1.25,470.0,,,,6.777,0.0,0.59,-7.367,-6.777,0.58755,-7.367,-6.77945,0.5875,,,574.0
L01,2018,2017-10-21,2018-04-25,2018-10-05,64.5141299999997,-20.4504489999999,570.0,1.0,550.0,,,,5.31,0.077,0.55,-5.86,-5.31,0.55,-5.783,-5.233,0.55,,,567.0
L01,2019,2018-10-05,2019-04-25,2019-11-14,64.5141219999997,-20.45047,563.0,0.0,,,,,8.9,0.0,0.0,-8.9,-8.9,-0.077,-8.9,-8.977,0.0,,,560.0
L01,2020,2019-11-14,2020-04-22,2020-10-19,64.5162574310755,-20.4460854302584,590.45599423897,1.08,648.148148148148,,,,6.453,0.0,0.7,-7.153,-6.453,0.7,-7.153,-6.453,0.7,,,587.45599423897
L01,2021,2020-10-19,2021-04-27,2021-11-12,64.5162813671851,-20.4459864764311,585.89,1.35,598.0,,,,5.508,0.07,0.807,-6.315,-5.508,0.807,-6.245,-5.438,0.8073,,,582.89
L01,2022,2021-11-12,2022-04-26,2022-10-06,64.5162813671851,-20.4459864764311,585.89,1.6,590.0,,,,6.048,0.0,0.94,-6.99,-6.05,0.87,-6.99,-6.12,0.944,,,582.89
L02,1997,,1997-04-28,1997-10-12,64.5265528333327,-20.433437333333,759.169989457291,2.13,521.0,,,,2.78,,1.11,-3.89,-2.78,1.11,-3.89,-2.78,1.10973,,,756.169989457291
L02,1998,1997-10-12,1998-04-17,1998-09-16,64.5154999999996,-20.42321,696.0,0.85,557.0,,,,4.877,0.0,0.473,-5.35,-4.877,0.473,-5.35,-4.877,0.47345,,,693.0
L02,1999,1998-09-16,1999-04-22,1999-09-28,64.5150099999997,-20.4235499999999,695.0,0.85,519.0,,,,4.563,0.0,0.441,-5.004,-4.563,0.441,-5.004,-4.563,0.44115,,,692.0
L02,2000,1999-09-28,2000-04-27,2000-10-04,64.5154099999997,-20.42279,700.0,2.0,525.0,,,,3.618,0.126,1.05,-4.668,-3.618,1.05,-4.542,-3.492,1.05,,,697.0
L02,2001,2000-10-04,2001-04-19,2001-10-05,64.5149699999997,-20.4234699999999,694.0,0.88,488.636363636364,,,,4.086,0.0,0.43,-4.516,-4.086,0.304,-4.516,-4.212,0.43,,,691.0
L02,2002,2001-10-05,2002-04-26,2002-10-15,64.5153499999996,-20.4231699999999,692.0,0.91,553.939285714286,,,,6.156,0.0,0.504,-6.66,-6.156,0.504,-6.66,-6.156,0.50408475,,,689.0
L02,2003,2002-10-15,2003-04-26,2003-10-23,64.5191199999996,-20.44492,688.0,0.76,514.492506452362,,,,4.986,0.0,0.39,-5.376,-4.986,0.39,-5.376,-4.986,0.391014304903795,,,685.0
L02,2004,2003-10-23,2004-05-09,2004-10-16,64.5188999999996,-20.44523,686.0,0.55,600.0,,,,5.25,0.0,0.33,-5.58,-5.25,0.33,-5.58,-5.25,0.33,,,683.0
L02,2005,2004-10-16,2005-04-22,2005-10-13,64.5188399999997,-20.4452399999999,679.0,1.97,544.0,,,,3.483,0.028,1.07,-4.553,-3.483,1.07,-4.525,-3.455,1.07168,,,676.0
L02,2006,2005-10-13,2006-05-17,2006-10-18,64.5185999999997,-20.4455599999999,676.0,1.01,650.0,,,,4.401,0.0035,0.65,-5.051,-4.401,0.622,-5.0475,-4.4255,0.6565,,,673.0
L02,2007,2006-10-18,2007-04-28,2007-09-25,64.5188699999997,-20.4453700000001,676.0,1.14,540.0,,,,4.905,0.0175,0.613,-5.518,-4.905,0.6095,-5.5005,-4.891,0.6156,,,673.0
L02,2008,2007-09-25,2008-04-19,2008-10-03,64.5188499999997,-20.4452,669.0,2.24,547.0,,,,4.851,,1.225,-6.076,-4.851,1.2075,-6.076,-4.8685,1.22528,,,666.0
L02,2009,2008-10-03,2009-04-19,2009-10-21,64.5188899999996,-20.4453500000001,665.0,1.43,581.0,,,,4.671,0.091,0.83,-5.501,-4.671,0.83,-5.41,-4.58,0.83083,,,662.0
L02,2010,2009-10-21,2010-04-17,2010-10-04,64.5185699999996,-20.44557,658.0,0.42,410.0,,,,7.956,0.0,0.173,-8.129,-7.956,0.082,-8.129,-8.047,0.1722,,,655.0
L02,2011,2010-10-04,2011-04-18,2011-11-18,64.5189209999996,-20.4453319999999,656.0,1.39,490.0,,,,5.391,0.0,0.682,-6.073,-5.391,0.682,-6.073,-5.391,0.6811,,,653.0
L02,2012,2011-11-18,2012-04-25,2012-10-01,64.5310589999996,-20.431654,751.0,2.54,535.0,,,,2.817,0.0175,1.358,-4.175,-2.817,1.358,-4.1575,-2.7995,1.3589,,,748.0
L02,2013,2012-10-01,2013-04-23,2013-11-19,64.5310589999996,-20.431654,751.0,1.02,478.0,,,,3.258,0.21,0.488,-3.746,-3.258,0.4705,-3.536,-3.0655,0.48756,,,748.0
L02,2014,2013-11-19,2014-04-30,,64.5307009999997,-20.432091,743.0,1.11,612.0,,,,4.761,0.0,0.679,-5.44,-4.761,0.469,-5.44,-4.971,0.67932,,,740.0
L02,2015,,2015-04-29,2015-10-19,64.5307459999997,-20.4318829999999,742.0,1.87,492.0,,,,3.114,0.0245,0.92,-4.034,-3.114,0.92,-4.0095,-3.0895,0.92004,,,739.0
L02,2016,2015-10-19,2016-04-26,2016-11-04,64.5314409999997,-20.4309479999999,745.0,1.69,550.0,,,,4.258,0.006125,0.929,-5.187,-4.258,0.9045,-5.180875,-4.276375,0.9295,,,742.0
L02,2017,2016-11-04,2017-04-26,2017-10-21,64.5314709999996,-20.431019,743.0,2.33,600.0,,,,4.149,0.0,1.4,-5.549,-4.149,1.393875,-5.549,-4.155125,1.398,,,740.0
L02,2018,2017-10-21,2018-04-25,2018-10-05,64.5313869999996,-20.431082,739.0,1.36,599.0,,,,2.475,0.0665,0.815,-3.29,-2.475,0.815,-3.2235,-2.4085,0.81464,,,736.0
L02,2019,2018-10-05,2019-04-25,2019-11-14,64.5314639999997,-20.431141,738.0,0.25,693.0,,,,6.867,0.0,0.173,-7.04,-6.867,0.1065,-7.04,-6.9335,0.17325,,,735.0
L02,2020,2019-11-14,2020-04-22,2020-10-19,64.5315206210618,-20.4310404222434,737.30333606363,2.45,628.571428571429,,,,3.276,0.0525,1.54,-4.816,-3.276,1.54,-4.7635,-3.2235,1.54,,,734.30333606363
L02,2021,2020-10-19,2021-04-27,2021-11-12,64.5315140085418,-20.430907846674,736.12,1.9,590.0,,,,3.6,0.2275,1.12,-4.72,-3.6,1.0675,-4.4925,-3.425,1.121,,,733.12
L02,2022,2021-11-12,2022-04-26,2022-10-06,64.5315140085418,-20.430907846674,736.12,2.2,590.0,,,,3.33,0.0,1.3,-4.63,-3.33,1.0725,-4.63,-3.5575,1.298,,,733.12
L03,1997,,1997-04-28,1997-10-12,64.5501091666667,-20.4171085,890.643778523767,3.03,627.0,,,,1.6,,1.9,-3.5,-1.6,1.9,-3.5,-1.6,1.89981,,,887.643778523767
L03,1998,1997-10-12,1998-04-17,1998-09-16,64.5502199999997,-20.40795,896.0,1.45,480.0,,,,2.7,0.0,0.7,-3.4,-2.7,0.7,-3.4,-2.7,0.696,,,893.0
L03,1999,1998-09-16,1999-04-18,1999-09-28,64.5499599999996,-20.40785,899.0,2.85,506.0,,,,1.206,0.0,1.443,-2.649,-1.206,1.443,-2.649,-1.206,1.4421,,,896.0
L03,2000,1999-09-28,2000-04-26,2000-10-04,64.5495099999996,-20.40811,898.0,3.94,502.53807106599,,,,1.035,0.0525,1.98,-3.015,-1.035,1.98,-2.9625,-0.9825,1.98,,,895.0
L03,2001,2000-10-04,2001-04-19,2001-10-05,64.5499599999997,-20.4076700000001,897.0,2.33,497.854077253219,,,,2.106,0.0,1.164,-3.27,-2.106,1.1115,-3.27,-2.1585,1.16,,,894.0
L03,2002,2001-10-05,2002-04-26,2002-10-15,64.5503799999996,-20.4073299999999,896.0,3.14,498.500828025478,,,,2.664,0.0,1.565,-4.229,-2.664,1.565,-4.229,-2.664,1.5652926,,,893.0
L03,2003,2002-10-15,2003-04-26,2003-10-23,64.5503799999997,-20.4072,897.0,3.19,599.69604010927,,,,2.403,0.0,1.91,-4.313,-2.403,1.91,-4.313,-2.403,1.91303036794857,,,894.0
L03,2004,2003-10-23,2004-05-09,2004-10-16,64.5504299999996,-20.4073100000001,896.0,2.02,619.0,,,,3.195,0.0,1.25,-4.445,-3.195,1.25,-4.445,-3.195,1.25038,,,893.0
L03,2005,2004-10-16,2005-04-22,2005-10-13,64.5503899999996,-20.4073099999999,890.0,2.7,570.0,,,,1.53,0.175,1.54,-3.07,-1.53,1.54,-2.895,-1.355,1.539,,,887.0
L03,2006,2005-10-13,2006-05-17,2006-10-18,64.5504099999997,-20.4072600000001,892.0,2.51,550.0,,,,2.16,0.0035,1.38,-3.54,-2.16,1.205,-3.5365,-2.3315,1.3805,,,889.0
L03,2007,2006-10-18,2007-04-28,2007-09-25,64.5503599999996,-20.4074999999999,889.0,2.57,586.0,,,,2.471,0.035,1.505,-3.976,-2.471,1.5015,-3.941,-2.4395,1.50602,,,886.0
L03,2008,2007-09-25,2008-04-19,2008-10-03,64.5504099999996,-20.4073000000001,888.0,3.21,534.0,,,,3.087,0.03,1.714,-4.801,-3.087,1.679,-4.771,-3.092,1.71414,,,885.0
L03,2009,2008-10-03,2009-04-19,2009-10-21,64.5504099999996,-20.40737,884.0,3.01,583.0,,,,1.881,0.1435,1.754,-3.635,-1.881,1.724,-3.4915,-1.7675,1.75483,,,881.0
L03,2010,2009-10-21,2010-04-17,2010-10-04,64.5503309999997,-20.407387,884.0,1.83,439.0,,,,4.833,0.0,0.803,-5.636,-4.833,0.6595,-5.636,-4.9765,0.80337,,,881.0
L03,2011,2010-10-04,2011-04-18,2011-11-18,64.5503769999997,-20.407084,882.0,4.26,467.0,,,,1.818,0.098,1.993,-3.811,-1.818,1.993,-3.713,-1.72,1.98942,,,879.0
L03,2012,2011-11-18,2012-04-25,2012-10-01,64.5503999999996,-20.407137,881.0,3.5,533.0,,,,1.242,0.112,1.867,-3.109,-1.242,1.769,-2.997,-1.228,1.8655,,,878.0
L03,2013,2012-10-01,2013-04-23,2013-11-19,64.5503999999996,-20.407137,881.0,1.97,499.0,,,,2.007,0.175,0.983,-2.99,-2.007,0.871,-2.815,-1.944,0.98303,,,878.0
L03,2014,2013-11-19,2014-04-30,2014-10-24,64.5503689999996,-20.40691,879.0,2.01,585.0,,,,3.231,0.1645,1.177,-4.408,-3.231,1.002,-4.2435,-3.2415,1.17585,,,876.0
L03,2015,2014-10-24,2015-04-29,2015-10-19,64.5503389999996,-20.4067540000001,879.0,3.63,529.0,,,,1.41,0.168,1.92,-3.33,-1.41,1.7555,-3.162,-1.4065,1.92027,,,876.0
L03,2016,2015-10-19,2016-04-26,2016-11-04,64.5504299999997,-20.4066180000001,878.0,2.8,554.0,,,,3.132,0.0539,1.551,-4.683,-3.132,1.383,-4.6291,-3.2461,1.5512,,,875.0
L03,2017,2016-11-04,2017-04-26,2017-10-21,64.5503159999997,-20.4067379999999,877.0,4.34,552.0,,,,2.52,0.0,2.394,-4.914,-2.52,2.3401,-4.914,-2.5739,2.39568,,,874.0
L03,2018,2017-10-21,2018-04-25,2018-10-05,64.5501479999997,-20.406912,874.0,3.07,520.0,,,,0.72,0.259,1.59,-2.31,-0.72,1.59,-2.051,-0.461,1.5964,,,871.0
L03,2019,2018-10-05,2019-04-25,2019-11-14,64.5504379999996,-20.406734,876.0,2.25,571.0,,,,4.149,0.035,1.285,-5.434,-4.149,1.026,-5.399,-4.373,1.28475,,,873.0
L03,2020,2019-11-14,2020-04-22,2020-10-19,64.5504969303412,-20.4067245650608,875.6570209037,3.07,568.403908794788,,,,1.458,0.0525,1.745,-3.203,-1.458,1.71,-3.1505,-1.4405,1.745,,,872.6570209037
L03,2021,2020-10-19,2021-04-27,2021-11-12,64.5505201214047,-20.406937537824,875.91,2.05,588.0,,,,2.772,0.2625,1.205,-3.977,-2.772,1.1525,-3.7145,-2.562,1.2054,,,872.91
L03,2022,2021-11-12,2022-04-26,2022-10-06,64.5505201214047,-20.406937537824,875.91,3.79,619.0,,,,1.539,0.0,2.1,-3.64,-1.54,1.8375,-3.64,-1.8025,2.34601,,,872.91
L04,1997,,1997-04-22,1997-10-12,64.5750756666667,-20.400066166667,1015.57699642195,3.52,554.0,,,,,,1.952,,,1.952,,,1.95008,,,1012.57699642195
L04,1998,1997-10-05,1998-04-20,1998-09-16,64.5690799999997,-20.3902800000001,992.0,2.55,516.0,,,,2.295,0.0,1.315,-3.61,-2.295,1.315,-3.61,-2.295,1.3158,,,989.0
L04,1999,1998-09-16,1999-04-18,,64.5695065532458,-20.3900659671107,993.0,3.76,497.0,,,,,0.0,1.869,,,1.869,,,1.86872,,,990.0
L04,2000,1999-09-28,2000-04-27,2000-10-04,64.5691399999997,-20.39041,978.0,4.67,492.505353319058,,,,0.254,0.0805,2.3,-2.554,-0.254,2.3,-2.4735,-0.1735,2.3,,,975.0
L04,2001,2000-10-04,2001-04-19,2001-10-05,64.5690099999997,-20.39021,992.0,2.09,478.468899521531,,,,2.16,0.0,0.999,-3.159,-2.16,0.9185,-3.159,-2.2405,1.0,,,989.0
L04,2002,2001-10-05,2002-04-26,2002-10-15,64.5693699999997,-20.39022,992.0,3.455,471.559479015919,,,,1.516,0.0,1.629,-3.145,-1.516,1.629,-3.145,-1.516,1.629238,,,989.0
L04,2003,2002-10-15,2003-04-26,2003-10-23,64.5694299999997,-20.39022,994.0,3.12,606.454800316503,,,,2.06,0.0,1.89,-3.95,-2.06,1.89,-3.95,-2.06,1.89213897698749,,,991.0
L04,2004,2003-10-23,2004-05-09,2004-10-16,64.5695099999997,-20.39007,993.0,2.68,528.0,,,,2.484,0.0,1.414,-3.898,-2.484,1.414,-3.898,-2.484,1.41504,,,990.0
L04,2005,2004-10-16,2005-04-22,2005-10-13,64.5694099999996,-20.3901399999999,989.0,2.81,555.0,,,,1.413,0.1855,1.56,-2.973,-1.413,1.56,-2.7875,-1.2275,1.55955,,,986.0
L04,2006,2005-10-13,2006-05-17,2006-10-18,64.5696599999997,-20.3901300000001,992.0,3.5,570.0,,,,1.206,0.0035,1.99,-3.196,-1.206,1.8045,-3.1925,-1.388,1.995,,,989.0
L04,2007,2006-10-18,2007-04-28,2007-09-25,64.5693499999997,-20.3905800000001,989.0,2.91,520.0,,,,1.872,0.07,1.508,-3.38,-1.872,1.5045,-3.31,-1.8055,1.5132,,,986.0
L04,2008,2007-09-25,2008-04-19,2008-10-03,64.5694299999996,-20.39011,990.0,3.76,506.0,,,,2.376,0.06,1.905,-4.281,-2.376,1.835,-4.221,-2.386,1.90256,,,987.0
L04,2009,2008-10-03,2009-04-19,2009-10-21,64.5694799999997,-20.39015,990.0,3.64,550.0,,,,0.765,0.098,2.002,-2.767,-0.765,1.942,-2.669,-0.727,2.002,,,987.0
L04,2010,2009-10-21,2010-04-17,2010-10-04,64.5694579999997,-20.3899380000001,989.0,2.14,492.0,,,,4.14,0.0,1.053,-5.193,-4.14,0.955,-5.193,-4.238,1.05288,,,986.0
L04,2011,2010-10-04,2011-04-18,2011-11-18,64.5694809999997,-20.3901939999999,984.0,3.37,503.0,,,,1.738,0.105,1.697,-3.435,-1.738,1.697,-3.33,-1.633,1.69511,,,981.0
L04,2012,2011-11-18,2012-04-25,2012-10-01,64.5694809999997,-20.390173,985.0,4.01,578.0,,,,0.819,0.1155,2.317,-3.136,-0.819,2.212,-3.0205,-0.8085,2.31778,,,982.0
L04,2013,2012-10-01,2013-04-23,2013-11-19,64.5694809999997,-20.390173,985.0,2.57,488.0,,,,0.711,0.2135,1.254,-1.965,-0.711,1.1385,-1.7515,-0.613,1.25416,,,982.0
L04,2014,2013-11-19,2014-04-30,2014-10-24,64.5694889999997,-20.39023,984.0,2.98,474.0,,,,1.944,0.1925,1.413,-3.357,-1.944,1.1995,-3.1645,-1.965,1.41252,,,981.0
L04,2015,2014-10-24,2015-04-30,2015-10-19,64.5693739999997,-20.3904,984.0,5.1,498.0,,0.3,600.0,,0.133,2.54,-2.36,0.18,2.3475,-2.227,0.1205,2.5398,0.18,2.3598,981.0
L04,2016,2015-10-19,2016-04-26,2016-11-04,64.5694269999997,-20.3903620000001,984.0,3.76,511.0,,,,1.908,0.082075,1.921,-3.829,-1.908,1.788,-3.746925,-1.958925,1.92136,,,981.0
L04,2017,2016-11-04,2017-04-26,2017-10-21,64.5694659999997,-20.390615,984.0,4.92,563.0,,,,0.99,0.0175,2.771,-3.761,-0.99,2.688925,-3.7435,-1.054575,2.76996,,,981.0
L04,2018,2017-10-21,2018-04-25,2018-10-05,64.5692749999997,-20.3908600000001,980.0,2.86,544.755244755245,,,,0.225,0.315,1.558,-1.783,-0.225,1.5405,-1.468,0.0725,1.558,,,977.0
L04,2019,2018-10-05,2019-04-25,2019-11-14,64.5693819999996,-20.390602,982.0,3.07,598.0,,,,2.943,0.07,1.836,-4.779,-2.943,1.521,-4.709,-3.188,1.83586,,,979.0
L04,2020,2019-11-14,2020-04-22,2020-10-19,64.5693305644381,-20.3906669064062,980.48641089459,3.77,435.013262599469,,,,0.81,0.14,1.64,-2.45,-0.81,1.57,-2.31,-0.74,1.64,,,977.48641089459
L04,2021,2020-10-19,2021-04-27,2021-11-11,64.5693720236388,-20.3906292110414,980.46,2.83,557.0,,,,1.998,0.21,1.576,-3.574,-1.998,1.436,-3.364,-1.928,1.57631,,,977.46
L04,2022,2021-11-11,2022-04-26,2022-10-06,64.5693720236388,-20.3906292110414,980.46,4.2,559.0,,,,0.72,0.0,2.29,-3.01,-0.72,2.08,-3.01,-0.93,2.3478,,,977.46
L05,1997,,1997-04-22,1997-10-12,64.5964684999997,-20.366305333333,1121.76880579348,5.15,508.0,,0.286666666666667,600.0,,,2.617,-2.445,0.172,2.617,-2.445,0.172,2.6162,0.172,2.4442,1118.76880579348
L05,1998,1997-10-12,1998-04-20,1998-09-16,64.5866699999996,-20.35042,1091.0,3.67,488.0,,,,0.712,0.0175,1.788,-2.5,-0.712,1.788,-2.4825,-0.6945,1.79096,,,1088.0
L05,1999,1998-09-16,1999-04-22,1999-09-28,64.5870099999996,-20.3506000000001,1093.0,4.13,484.0,,0.608333333333333,600.0,,0.0,2.0,-1.635,0.365,1.9825,-1.635,0.3475,1.99892,0.365,1.63392,1090.0
L05,2000,1999-09-28,2000-04-26,2000-10-04,64.5857799999997,-20.38951,1063.0,4.96,500.0,,0.813333333333333,600.0,,0.126,2.48,-2.282,0.488,2.48,-2.156,0.614,2.48,0.488,1.992,1060.0
L05,2001,2000-10-04,2001-04-19,2001-10-05,64.5856199999996,-20.38998,1055.0,2.82,482.269503546099,,,,0.8,0.0,1.355,-2.155,-0.8,1.229,-2.155,-0.926,1.36,,,1052.0
L05,2002,2001-10-05,2002-04-26,2002-10-15,64.5950099999997,-20.37528,1107.0,4.55,458.355252747253,,,,0.14,0.0,2.086,-2.126,-0.14,2.086,-2.126,-0.14,2.0855164,,,1104.0
L05,2003,2002-10-15,2003-04-24,2003-10-23,64.5949399999997,-20.37532,1104.0,5.04,602.061694827964,,,,0.42,0.07,3.03,-3.45,-0.42,3.03,-3.38,-0.35,3.03439094193294,,,1101.0
L05,2004,2003-10-23,2004-05-09,2004-09-14,64.5948799999996,-20.3751900000001,1110.0,3.84,567.0,,,,0.457,0.0175,2.178,-2.635,-0.457,2.108,-2.6175,-0.5095,2.17728,,,1107.0
L05,2005,2004-09-14,2005-04-22,2005-10-13,64.5949099999997,-20.3752999999999,1108.0,4.34,508.0,,0.671666666666667,600.0,,0.42,2.21,-1.807,0.403,2.1925,-1.387,0.8055,2.20472,0.403,1.80172,1105.0
L05,2006,2005-10-13,2006-05-16,2006-10-18,64.5950199999996,-20.37528,1109.0,5.29,580.0,,1.86666666666667,600.0,,0.035,3.06,-1.94,1.12,2.64,-1.905,0.735,3.0682,1.12,1.9482,1106.0
L05,2007,2006-10-18,2007-04-28,2007-09-25,64.5948999999997,-20.3754200000001,1109.0,4.52,590.0,,,,0.224,0.28,2.65,-2.874,-0.224,2.615,-2.594,0.021,2.6668,,,1106.0
L05,2008,2007-09-25,2008-04-21,2008-11-21,64.5948299999997,-20.3752099999999,1108.0,4.67,508.0,,,,0.285,1.1,2.373,-2.658,-0.285,2.093,-1.558,0.535,2.37236,,,1105.0
L05,2009,2008-11-21,2009-04-20,2009-09-23,64.5949199999997,-20.3753,1107.0,5.36,547.0,,1.13,600.0,,0.056,2.934,-2.256,0.678,1.834,-2.2,-0.366,2.93192,0.678,2.25392,1104.0
L05,2010,2009-09-23,2010-04-17,2010-10-04,64.5948329999997,-20.3751930000001,1107.0,3.77,482.0,,,,3.08,0.0,1.816,-4.896,-3.08,1.76,-4.896,-3.136,1.81714,,,1104.0
L05,2011,2010-10-04,2011-04-18,2011-09-22,64.5948489999997,-20.374548,1105.0,3.89,420.0,,,,0.897,0.07,1.634,-2.531,-0.897,1.634,-2.461,-0.827,1.6338,,,1102.0
L05,2012,2011-09-22,2012-04-25,2012-10-01,64.5948409999996,-20.374561,1103.0,5.23,541.0,,1.19,600.0,,0.273,2.832,-2.118,0.714,2.762,-1.845,0.917,2.82943,0.714,2.11543,1100.0
L05,2013,2012-10-01,2013-04-23,2013-09-30,64.5948409999996,-20.374561,1103.0,3.46,470.0,,0.79,600.0,,0.385,1.627,-1.153,0.474,1.354,-0.768,0.586,1.6262,0.474,1.1522,1100.0
L05,2014,2013-09-30,2014-04-29,2014-10-24,64.5948029999996,-20.374559,1106.0,3.54,462.0,,,,1.072,0.3325,1.635,-2.707,-1.072,1.25,-2.3745,-1.1245,1.63548,,,1103.0
L05,2015,2014-10-24,2015-04-30,2015-10-19,64.5947269999997,-20.374672,1103.0,6.36,502.0,,3.41666666666667,600.0,,0.2415,3.19,-1.14,2.05,2.8575,-0.8985,1.959,3.19272,2.05,1.14272,1100.0
L05,2016,2015-10-19,2016-04-26,2016-11-04,64.5947039999997,-20.374794,1102.0,4.35,481.0,,,,0.175,0.09065,2.092,-2.267,-0.175,1.8505,-2.17635,-0.32585,2.09235,,,1099.0
L05,2017,2016-11-04,2017-04-26,2017-10-21,64.5948099999997,-20.3747119999999,1103.0,5.39,548.5,,0.52,600.0,,0.0525,2.96,-2.648,0.312,2.86935,-2.5955,0.27385,2.956415,0.312,2.644415,1100.0
L05,2018,2017-10-21,2018-04-26,2018-10-05,64.5947189999997,-20.3746600000001,1101.0,3.96,500.0,,2.32,600.0,,0.322,1.98,-0.588,1.392,1.9275,-0.266,1.6615,1.98,1.392,0.588,1098.0
L05,2019,2018-10-05,2019-04-25,2019-11-14,64.5948559999997,-20.3747459999999,1104.0,4.5,543.0,,,,0.336,0.182,2.444,-2.78,-0.336,2.122,-2.598,-0.476,2.4435,,,1101.0
L05,2020,2019-11-14,2020-04-23,2020-10-19,64.5948159957727,-20.3745318987046,1101.6749879169,4.7,478.723404255319,,1.2,600.0,,0.245,2.25,-1.53,0.72,2.068,-1.285,0.783,2.25,0.72,1.53,1098.6749879169
L05,2021,2020-10-19,2021-04-27,2021-11-11,64.5948452597087,-20.3745361583188,1102.46,3.53,520.0,,,,0.6225,0.4375,1.84,-2.4625,-0.6225,1.595,-2.025,-0.43,1.8356,,,1099.46
